wrist_mvmnt_x_median;wrist_mvmnt_x_min;wrist_mvmnt_y_median;wrist_mvmnt_y_min;wrist_mvmnt_y_max;wrist_mvmnt_dist_min;aperiodicity_denoised;aperiodicity_trimmed;periodEntropy_denoised;periodVarianceNorm_denoised;periodVarianceNorm_trimmed;numInterruptions_denoised;numFreeze_denoised;numFreeze_trimmed;maxFreezeDuration_denoised;maxFreezeDuration_trimmed;period_median_denoised;period_quartile_range_denoised;period_min_denoised;period_quartile_range_trimmed;frequency_quartile_range_denoised;frequency_min_denoised;frequency_stdev_denoised;frequency_lr_fitness_r2_denoised;frequency_lr_slope_denoised;frequency_lr_fitness_r2_trimmed;frequency_lr_slope_trimmed;frequency_fit_min_degree_denoised;frequency_fit_min_degree_trimmed;amplitude_median_denoised;amplitude_quartile_range_denoised;amplitude_max_denoised;amplitude_stdev_denoised;amplitude_entropy_denoised;amplitude_stdev_trimmed;amplitude_decrement_fitness_r2_denoised;amplitude_decrement_slope_denoised;amplitude_decrement_end_to_mean_denoised;amplitude_decrement_fit_min_degree_denoised;amplitude_decrement_last_to_first_half_denoised;amplitude_decrement_fitness_r2_trimmed;amplitude_decrement_slope_trimmed;amplitude_decrement_end_to_mean_trimmed;amplitude_decrement_fit_min_degree_trimmed;num_peaks_trimmed;speed_median_denoised;speed_quartile_range_denoised;speed_min_denoised;speed_max_denoised;speed_median_trimmed;speed_min_trimmed;acceleration_min_denoised;acceleration_min_trimmed;label;dataset;filename
46.62409836;0;29.81963481;0;114.5637628;0;1.69035055;1.265995779;0.433469469;0.029912281;0.022998904;0;0;0;0.166666667;0.133333333;0.466666667;0.166666667;0.2;0.191666667;0.852272727;1.578947368;0.995781113;0.231498145;0.166805616;0.000752131;-0.00716754;5;7;22.64454013;8.386270728;41.58948019;7.30237144;0.50794156;4.199671476;0.368966384;0.101651648;10.49593717;10;4.691872596;0.020704332;0.016688213;-0.698591165;8;9;105.6298604;151.478099;0.438711932;531.488122;105.9252971;0.438711932;25.04936721;67.42858317;1;3;noloso
16.63975957;0;7.06351762;0;23.09669361;0;1.37893132;1.176068412;0.44295955;0.0734375;0.003993056;1;1;0;1.033333333;0.166666667;0.483333333;0.083333333;0.366666667;0.058333333;0.357142857;0.697674419;0.564230718;0.579237789;0.187415505;0.122857143;0.043877551;5;5;66.38142314;3.199767186;67.8590131;5.702406829;0.120687623;1.648690179;0.610264384;-0.105049151;-2.410308356;2;-5.23523175;0.399210081;-0.03617193;-1.24218948;6;7;56.16790358;260.3246742;0;1335.217159;67.3318346;2.573848797;37.33009822;82.74931264;1;3;noloso
16.35644617;0.257317985;8.147757384;0.115716964;37.2688221;0.282139968;1.644220207;1.542033326;0.427560227;0.01112259;0.009259259;0;0;0;0.133333333;0.133333333;0.366666667;0.1;0.3;0.066666667;0.762820513;1.875;0.503135596;0.283930983;0.084779614;0.062385641;0.044318182;10;8;61.76150799;4.437676155;67.90283909;3.86389942;0.307121142;4.07477345;0.341349998;0.057434681;2.866932636;8;3.690147012;0.318961606;0.070783678;-2.489020368;6;10;99.33110311;413.9444939;2.278643914;1669.241761;94.10738438;3.907952931;9.850001538;9.850001538;1;3;noloso
16.25793439;0;8.818588663;0;41.88439916;0;1.501467044;1.235499021;0.337648409;0.003645833;0.001049383;1;1;0;0.633333333;0.166666667;0.483333333;0.05;0.433333333;0.025;0.201680672;1.764705882;0.17951419;0.028442196;0.013212977;0.268459143;0.031711146;5;4;48.00123061;3.210174002;52.07632651;7.778179043;0.324141109;1.855737405;0.234817845;-0.100294422;0.593896318;4;-4.439568314;0.008762205;-0.006125169;0.798810296;4;7;73.66774882;214.7291971;0;1085.014833;121.7609393;0.61314944;3.702114952;6.534829438;1;3;noloso
17.84158274;0;9.705119389;0;110.2254693;0;1.397808687;1.120217401;0.428675335;0.008065844;0.009931973;0;0;0;0.133333342;0.133333342;0.500000034;0.066666671;0.400000027;0.083333339;0.267857125;1.499999899;0.275915816;0.076545508;-0.029565286;0.077626069;-0.042946022;8;6;43.76274261;6.904631704;49.22422541;4.369478433;0.442799174;4.814893661;0.009236442;0.009483523;1.412807592;8;0.915729537;0.000726737;-0.003631775;-1.310154887;6;8;95.6714868;159.0658868;0.647116548;1091.307693;113.429187;0.647116548;31.2493368;31.2493368;1;3;noloso
24.80346461;0;11.3104098;0;51.68275134;0;1.659206743;1.353473272;0.377062279;0.004761905;0.005066667;0;0;0;0.166666667;0.166666667;0.633333333;0.066666667;0.5;0;0.191885965;1.5;0.170540628;0.254274737;0.04299812;0.209342561;0.057894737;6;4;53.81723303;6.48785114;61.83990614;3.995633216;0.374413958;3.287063067;0.192216154;0.04222699;-2.911238727;6;3.027823609;0.318993909;0.059588736;2.563905721;4;6;95.98355884;207.8791067;0.026715263;1154.711028;117.8640533;0.421358208;26.69666957;26.69666957;1;3;noloso
23.16667514;0;8.972713342;0;63.31730769;0;2.088740371;2.129965675;0.482911057;0.046040653;0.016899391;1;1;0;0.666666667;0.133333333;0.466666667;0.133333333;0.3;0.116666667;0.625;0.909090909;0.658774651;0.191655183;0.11169733;0.055430851;0.063099103;8;6;46.56551976;19.5327814;68.66626016;15.61340851;0.442799174;15.90324472;4.30E-06;-0.000776622;-19.30772771;7;-0.004989746;0.120790936;0.181935216;2.589324947;5;8;89.56434517;266.8096703;0;1312.078935;99.77811091;0.685767987;0;0.794367426;1;3;noloso
22.73844502;0;10.02896587;0;46.35413525;0;2.496445319;2.123572366;0.229601242;0.002721088;0.001746633;0;0;0;0.1;0.1;0.316666667;0.058333333;0.3;0.033333333;0.537878788;2.5;0.289988769;0.012862119;0.008158508;0.001519866;0.002648866;10;10;31.03436128;9.312538598;78.1680089;16.60822017;0.579368229;13.7436156;0.229939734;0.191665902;0.357772274;8;5.515280927;0.118884351;0.133519085;6.815833199;9;13;148.7712238;255.9586909;0.309272114;1462.058195;142.998949;0.309272114;74.25017326;74.25017326;1;3;noloso
12.4569712;0;7.385307761;0;31.15965583;0;1.745998821;1.289309285;0.258537402;0.029292929;0.000438596;5;1;0;0.5;0.233333333;0.633333333;0.025;0.6;0.033333333;0.065789474;0.909090909;0.265629919;0.339913021;0.090681249;0.2;-0.01754386;3;3;37.76463454;8.733865408;50.06263607;7.654211981;0.51034138;4.402302423;0.660849442;-0.154005904;-13.78843987;4;-7.72359017;0.139784305;-0.06290763;2.202131627;2;5;53.17652103;164.8167616;0.110675628;992.0111684;56.74972018;0.110675628;25.58833409;25.58833409;1;3;noloso
14.22515454;0;7.241117822;0;37.55731613;0;1.314551744;1.402566798;0.294922075;0.014492754;0.003710145;3;0;0;0.266666667;0.2;0.666666667;0.033333333;0.4;0;0.083333333;1.304347826;0.364762537;0.272684805;-0.095238095;0.168632451;0.033333333;3;4;38.91387709;3.461303253;54.15505874;5.590618363;0.371420335;1.792461575;0.088196399;0.036881788;-2.089083035;4;1.261713294;0.095050775;-0.015788287;0.425916872;4;6;57.03431431;148.0763555;0.73460364;948.6621833;58.4891583;1.158518023;34.56754798;34.56754798;1;3;noloso
10.33474474;0;10.81233472;0;63.09957754;0;0.926114377;0.986415135;0.310071685;0.196853596;0.002546296;1;1;0;2.1;0.1;0.35;0.05;0.3;0.033333333;0.412878788;0.410958904;0.881980389;0.4347782;0.253812588;0.025050438;0.024675325;5;5;30.31781999;2.496605548;44.27671756;5.313208379;0.440437578;5.682917622;0.128648647;0.046347605;1.598261465;6;2.135283139;0.023793177;0.041726074;0.320173626;4;7;36.55849681;123.7260141;0;553.4341942;114.1730634;0;0;143.7572;1;3;noloso
26.92965482;0;17.92666271;0;84.57568576;0;1.192618532;0.98129755;0.315730416;0.003178451;0.002800789;0;0;0;0.133333333;0.133333333;0.3;0.05;0.233333333;0.066666667;0.541666667;2.727272727;0.395844912;0.074041645;0.024930427;0.077893515;0.027864992;10;10;26.70244937;3.89456836;37.51524091;4.777470575;0.402266536;4.05322894;0.077078592;0.031707774;-2.488278022;8;4.002449388;0.021183592;0.016180618;-0.51446953;8;14;102.2948478;156.2225349;2.228454704;456.8872577;96.55326941;2.228454704;33.54978899;33.54978899;1;3;noloso
20.03698842;0;12.29105999;0;70.01239355;0;1.584209592;1.391343369;0.396169972;0.015669716;0.001733333;2;1;0;0.433333333;0.233333333;0.633333333;0.05;0.566666667;0.033333333;0.122807018;1.034482759;0.215416849;0.136139112;0.039741214;0.197089975;-0.028379773;5;4;59.21877491;11.41869752;64.66616401;8.049878637;0.479624933;6.664758804;0.367748554;-0.108293644;-7.737601676;7;-8.23416354;0.029149692;-0.035541806;1.216675234;5;6;73.08627269;303.2347042;0;816.8374628;79.94409544;4.129357247;0;1.987871777;1;3;noloso
28.61138956;0;21.53996576;0;88.25042737;0;1.802349738;1.415299564;0.326438331;0.00593692;0.003733333;0;0;0;0.133333333;0.133333333;0.6;0.066666667;0.533333333;0.066666667;0.1875;1.363636364;0.171551306;0.023404075;-0.013122294;0.287414966;0.054166667;5;3;59.36490356;4.754221303;67.86301488;5.460623262;0.419671816;6.249613229;0.025786427;-0.021280261;1.911334082;6;-2.112820663;0.140361253;-0.078119239;-8.928556896;4;6;115.953208;321.7419152;0;932.0826313;162.9518101;0.159813433;8.108462041;151.8887797;1;3;noloso
25.34262603;0;14.30978579;0;83.73299337;0;1.484121923;1.356544908;0.517718382;0.054260417;0.033796296;1;1;0;0.733333333;0.066666667;0.433333333;0.233333333;0.2;0.25;1.458333333;0.9375;1.209660095;0.139082439;0.157062508;0.15517896;0.194676355;9;7;53.01658421;20.62025163;76.14091135;12.84635927;0.698808029;10.0761842;0.127286097;-0.115582417;-23.41721849;9;-0.710940942;0.112209381;0.118094368;9.453805947;7;9;168.8567838;355.7538695;0.379815803;1910.23501;241.3783896;0.379815803;8.263111908;8.263111908;1;3;noloso
53.21305173;0;30.0644432;0;99.18775644;0;1.747405808;1.607931195;0.44295955;0.016453598;0.014351852;0;0;0;0.066666667;0.066666667;0.55;0.125;0.366666667;0.091666667;0.458333333;1.363636364;0.42622283;0.043242956;-0.038682518;0.232047782;0.099675325;5;4;62.03262098;22.85582164;88.69804733;13.52874551;0.653604215;15.1335897;0.052477409;0.071825212;2.928715036;7;14.13932644;0.131634375;0.158193364;21.37430886;5;7;153.3347312;295.1741894;0.332342104;2533.849576;153.3347312;0.332342104;146.43467;146.43467;1;3;noloso
14.0594004;0;8.622569229;0;45.80120093;0;1.143620366;1.143620366;0.35436764;0.178814103;0.178814103;1;1;1;1.4;1.4;0.766666667;0.425;0.666666667;0.425;0.344842657;0.461538462;0.403721969;0.381042624;0.222902098;0.381042624;0.222902098;3;3;65.75717947;2.156409754;70.34318523;12.88055608;0.328771044;12.88055608;0.641725764;-0.231289877;-5.155739717;2;-7.810779793;0.641725764;-0.231289877;-5.155739717;2;5;43.18746684;116.945387;0;998.9563927;43.18746684;0;0.170189426;0.170189426;1;3;noloso
15.6621975;0;9.958490365;0;60.21251469;0;1.313248926;1.313248926;0.280829711;0.055111111;0.055111111;3;1;1;0.4;0.4;1.4;0.366666667;0.933333333;0.366666667;0.235714286;0.6;0.200792082;0.918728909;0.235714286;0.918728909;0.235714286;1;1;65.46337793;6.110312401;68.51437616;5.584614287;0.194554608;5.584614287;0.293681083;0.066830515;-0.359081376;3;-0.478775168;0.293681083;0.066830515;-0.359081376;3;4;66.55973797;158.8014309;0.418000611;1006.502591;66.55973797;0.418000611;54.17457532;54.17457532;1;3;noloso
14.64640742;0;9.54911308;0;32.20596785;0;2.20948231;1.625433641;0.242910264;0.002666667;0.002083333;1;1;0;0.866666667;0.133333333;0.333333333;0;0.3;0.008333333;0;2.5;0.266666667;0.547348485;0.068686869;0.592945326;0.081349206;7;6;37.57924882;5.63007239;48.36466551;4.431430309;0.429247307;4.613873633;0.318295994;0.07864368;3.090828721;4;4.603137678;0.709658882;0.151727761;0.61600673;2;9;98.6658912;327.1589124;0;730.9257643;158.7543208;0.267606323;8.405335667;95.53776591;1;3;noloso
15.26922247;0;9.866904171;0;31.32044843;0;1.617428883;1.508543887;0.059762342;0.000217014;0.000245654;0;0;0;0.133333333;0.133333333;0.3;0;0.266666667;0;0;3.333333333;0.100858941;0.019607843;0.003063725;0.029585799;0.004578755;10;10;33.42650145;5.862649271;40.9435252;3.694980271;0.292822481;3.274328012;0.050381637;0.018980718;0.267134803;10;1.422272538;2.96E-05;0.000462398;-0.102020436;10;15;142.6504667;304.4416937;0.31383483;676.7857118;140.8094375;0.31383483;39.85768709;39.85768709;1;3;noloso
16.46428163;0;7.99926782;0;22.76129601;0;2.103841694;1.290668999;0.398952257;0.036161161;0.00317029;7;1;0;0.533333333;0.266666667;0.683333333;0.108333333;0.633333333;0.058333333;0.2238068;0.810810811;0.266018515;0.754629642;0.135311714;0.982966861;0.08952272;2;1;18.89548849;7.309962445;44.63043576;10.1070466;0.441823532;4.008951948;0.783787425;0.199351212;8.014435157;2;12.20727836;0.745053731;0.118124644;6.440659358;2;5;37.96620243;57.53309602;0;266.1704148;42.53443484;0;0;3.356138071;1;3;noloso
16.36170043;0;6.79884791;0;22.49193156;0;1.577128401;1.263082786;0.317598675;0.003549383;0.005121528;6;0;0;0.266666667;0.233333333;0.666666667;0.025;0.633333333;0.041666667;0.053571429;1.25;0.103307958;0.313847451;-0.033888292;0.559408034;-0.082894737;4;2;19.59856705;2.050021736;22.33413464;1.687555453;0.206987072;1.192452574;0.023258589;0.006241123;1.506303575;4;0.897010717;0.639800618;0.03286746;0.608659192;3;5;43.2419031;66.84888639;0;217.9410987;42.47429641;0;8.026472664;36.73590273;1;3;noloso
14.96609781;0;6.507697288;0;19.4703795;0;1.353511368;1.022642659;0.317598675;0.024537037;0.000328947;1;1;0;0.633333333;0.166666667;0.633333333;0.05;0.6;0.008333333;0.112781955;0.9375;0.244654603;0.191163061;0.062634264;0.6;-0.026315789;4;2;33.11853191;2.361236127;38.09770932;2.869750916;0.27550492;3.248720564;0.402428885;-0.044405209;-2.011352876;5;-4.687985955;0.67906311;-0.100686213;-4.94852274;3;5;61.98560312;147.0755384;0;426.6597611;64.67144012;0;0;80.57511001;1;3;noloso
13.55625412;0;5.694242386;0;24.37777242;0;1.333081412;1.129197923;0.396169972;0.005725624;0.006444445;2;0;0;0.200000013;0.166666678;0.666666711;0.083333339;0.60000004;0.100000007;0.190988823;1.249999916;0.142822221;0.185182575;-0.030730233;0.116895571;-0.036044655;6;4;33.62079627;1.845377256;36.97616951;1.879393841;0.13035353;1.663067508;0.231855836;0.019403777;0.568302394;6;1.259892711;0.048325032;0.010371416;-0.571405887;4;6;63.70995087;132.1346731;0;361.2847647;73.39057076;0;1.589874201;1.589874201;1;3;noloso
7.933919865;0;3.733214786;0;20.32240302;0;1.444746435;1.570057787;0.446793921;0.138400188;0.009403509;3;3;0;0.4;0.1;0.466666667;0.133333333;0.366666667;0.033333333;0.531954887;0.517241379;0.6733477;0.4317259;0.221214422;0.043074086;-0.043609023;5;4;25.53149541;3.00063191;30.92011924;2.255541146;0.228885172;2.298056448;0.119333536;-0.018001353;-2.661473583;5;0.348027181;0.003672919;-0.005430222;2.179594821;5;6;50.49553536;101.8319493;0.208836293;402.0993768;91.74274113;0.208836293;25.02012588;44.89533935;1;3;noloso
23.12309848;0;8.946201299;0;56.58198208;0;1.945524943;1.620547384;0.381944364;0.010972221;0.009444444;0;0;0;0.166666652;0.066666661;0.366666635;0.116666657;0.299999974;0.091666659;0.769230836;2.000000174;0.476797201;0.66400649;-0.169566559;0.59280592;-0.206959725;7;5;47.97882008;25.65683347;69.38056691;13.57882108;0.633489611;14.70155744;0.721357679;-0.379352885;-10.33449774;3;-25.22336161;0.955036848;-0.611216735;-19.91133885;1;7;115.1767081;304.9216558;2.612438301;1087.318372;124.5893856;2.612438301;6.054220575;6.054220575;1;3;noloso
11.66473029;0;6.64293186;0;21.00269102;0;1.356681297;1.197326344;0.340534562;0.046632479;0.006481481;7;2;1;1.033333333;0.3;0.766666667;0.166666667;0.633333333;0.083333333;0.328947368;0.769230769;0.296576972;0.863182687;0.194838057;0.869989475;0.164473684;2;2;59.50456925;4.586596655;62.13676136;4.88337849;0.300156278;2.632410199;0.727411293;-0.10049663;-3.227600031;4;-5.976083868;0.377613908;-0.065378556;-3.11815728;3;4;29.558021;121.1510133;0;962.0852086;35.76914597;0;29.46132245;62.73602454;1;3;noloso
12.59582753;0;7.586403315;0;31.64032587;0;1.236713884;1.213731411;0.340534562;0.003030303;0.004377104;6;0;0;0.233333333;0.233333333;0.666666667;0.066666667;0.6;0.066666667;0.15037594;1.363636364;0.107164779;0.009142162;0.007245386;0.476678291;0.107655502;4;2;56.86144018;4.222862162;60.02348742;2.385970552;0.220218789;2.421212442;0.263350141;-0.036093657;0.269146191;5;-1.719287332;0.316197972;-0.062391215;-1.778963947;3;4;50.85872957;195.6122368;0;1016.967261;40.19705543;0.097378338;15.05216664;90.78634973;1;3;noloso
10.95765047;0;7.37536406;0;26.44278811;0;1.220561112;1.169745647;0.340534562;0.128904762;0.007070707;4;1;0;1.5;0.233333333;0.7;0.133333333;0.566666667;0.083333333;0.303030303;0.535714286;0.433972836;0.463314165;0.208874459;0.525136281;0.151515152;2;2;60.98250759;4.620755474;62.87580152;8.181527954;0.300156278;2.496781766;0.847867818;-0.17431027;-6.06078387;2;-7.500436789;0.58830381;-0.09096138;-1.073910416;2;4;24.02946821;94.47390472;0;1364.493708;35.51760148;0;2.121822763;31.99468953;1;3;noloso
12.04369691;0;7.74942933;0;30.74413283;0;1.500149618;1.175298703;0.345546024;0.006246134;0.005696969;4;0;0;0.266666648;0.266666648;0.63333329;0.083333328;0.533333297;0.033333331;0.195374814;1.363636458;0.167125095;0.002358823;0.004058442;0.768955885;0.102272734;5;3;60.18061519;2.206454419;62.55881836;1.339507204;0;1.093793699;0.528445807;0.022384945;1.370955492;6;0.844655189;0.203231719;0.015389214;-0.064798345;4;6;33.58030297;185.6631713;0;1285.898013;32.90111767;0;5.667380494;5.667380494;1;3;noloso
11.56134229;0;5.335350318;0;35.77145426;0;1.438124118;1.411690943;0.381944364;0.043627451;0.004444444;3;1;0;0.9;0.2;0.5;0.058333333;0.366666667;0.033333333;0.226190476;0.882352941;0.488109648;0.133131304;0.077728061;0.038675369;0.029684601;5;4;29.76452332;18.13315872;47.88296345;9.608560951;0.45350003;9.053906925;0.832747201;-0.215873317;-10.06886329;3;-18.9313821;0.868487091;-0.301193079;-12.10206737;3;7;39.69893138;135.2881136;0;736.2466894;54.66659506;0.145360539;1.115826168;30.76106457;1;3;noloso
11.96005792;0;6.383212074;0;27.12106487;0;1.595661347;1.337708784;0.38465732;0.006244444;0.007222222;0;0;0;0.166666655;0.166666655;0.466666635;0.083333328;0.333333311;0.058333329;0.416208819;2.000000135;0.325049223;0.281813579;0.060076291;0.394835798;0.097402604;8;6;33.73663998;7.898529014;58.17384009;8.522130665;0.524398963;4.814300254;0.433946796;0.131565497;5.696832464;8;9.825626744;0.201783465;0.061381909;6.971659571;7;9;83.08355457;199.1844914;1.903140662;997.9372069;80.90211141;1.903140662;41.85565211;41.85565211;1;3;noloso
6.631700914;0;4.016253256;0;14.62240581;0;0.309558653;0.296274741;0.337124676;0.009066667;0.009754253;3;3;3;1.366666667;1.2;0.166666667;0.066666667;0.133333333;0.083333333;1.714285714;3;1.392382907;0.004794534;0.013369963;0.017784896;0.029032562;10;10;5.50371981;1.649841721;7.397520268;0.984924419;0.238787856;1.002208165;0.175353045;-0.009254738;-0.766838294;10;-0.527453112;0.137838;-0.008988777;-0.272894368;10;24;12.51353406;18.17900995;0;77.88640422;12.90501619;0;0;0;1;3;noloso
6.035262275;0;3.639173073;0;18.72306788;0;0.113730612;0.108477838;0.330086609;0.007473154;0.007658179;2;2;2;2.133333333;1.9;0.166666667;0.066666667;0.133333333;0.066666667;2.5;3.333333333;1.349332173;0.086037245;0.052771673;0.092040612;0.059347826;10;10;6.441600099;0.548459948;7.247640628;0.463740632;0;0.456172748;0.538044523;-0.007857405;-0.746821306;10;-0.651096505;0.528461966;-0.008239633;-0.889055704;10;25;13.41002565;15.09028243;0;55.6801408;13.59635094;0;0;0;1;3;noloso
14.21177704;0;5.568342464;0;25.22708796;1.441707994;1.522670972;1.429583448;0.256317067;0.104444444;0.002154195;1;1;0;1;0.133333333;0.333333333;0.033333333;0.3;0.016666667;0.272727273;0.6;0.76736895;0.238364276;0.14510101;0.069967037;-0.031926407;5;5;33.71422856;1.910068424;43.25629432;5.363409264;0.42469603;5.554710497;0.391688431;-0.09080631;-4.936935675;7;-6.253682344;0.413073215;-0.153205738;-9.87798883;5;8;44.07448087;176.0698122;0;626.6479518;106.9689163;0.805818201;37.98000992;69.07857068;1;3;noloso
10.78108964;0;4.776597187;0;35.61573872;0;1.586147571;1.55800075;0.324644858;0.004209184;0.004783951;0;0;0;0.166666667;0.166666667;0.333333333;0.033333333;0.233333333;0.041666667;0.333333333;2.5;0.436963311;0.397353673;0.06832929;0.478151645;0.093554173;10;8;29.11881763;4.926767467;40.85305653;4.544487171;0.384883564;4.649670658;0.074272842;0.029509706;-0.016957777;10;2.9193922;0.035297902;0.023954987;-4.169477034;9;13;102.464016;259.1930924;0.515347706;792.1490984;97.98614841;0.515347706;73.14688545;73.14688545;1;3;noloso
25.56896409;0;12.86430206;0;127.7881427;0;1.880994521;1.409713684;0.174778856;0.028774929;0.000340136;2;1;0;0.466666667;0.1;0.366666667;0;0.333333333;0;0;1.153846154;0.510151752;0.46298892;0.134440559;0.375;0.024350649;3;3;27.15880822;10.36119669;39.38910677;6.793633068;0.53872416;6.119619912;0.008727425;-0.01849929;10.54720058;8;1.725614907;0.117172073;-0.082482518;2.362104117;7;8;69.74234141;140.5681108;0;764.366758;109.4118105;2.021014219;0;10.03270305;1;3;noloso
50.42322421;1.262943437;25.98389214;0;138.350763;1.423357438;1.817944041;1.709131599;0.331378716;0.003869048;0.004378858;0;0;0;0.133333342;0.133333342;0.316666688;0.033333336;0.233333349;0.033333336;0.333333311;2.499999832;0.421089948;0.011225428;0.011067503;0.018120833;0.017607391;10;10;23.77152921;5.005136104;31.28702322;4.48331617;0.393346146;3.891391096;0.025410193;-0.01754432;2.500220381;7;-1.761485994;0.000217626;0.001634042;2.795765471;7;13;70.82596735;182.4745306;1.347601609;674.3926058;78.49010908;1.347601609;12.59229811;12.59229811;1;3;noloso
20.88218072;0;12.22533702;0;130.1603345;0;1.378124743;1.806829955;0.221768437;0.247871573;0.000480769;3;2;0;1.5;0.2;0.433333333;0;0.4;0.008333333;0;0.38961039;0.732534153;0.424633213;0.279506208;0.066666667;0.019230769;3;3;40.60334877;8.611226851;60.02245838;8.2826338;0.536203013;5.342428672;0.484955666;0.133711181;6.819329156;4;6.816715199;0.197268908;-0.132101865;0.982646406;4;5;33.31021905;97.16705508;0;1174.74999;87.62487103;0.849883596;0.524194179;129.3158422;1;3;noloso
22.30036536;0;11.84540324;0;84.88574683;0;2.568607436;2.222659595;0.327159177;0.002222222;0.002465278;0;0;0;0.133333324;0.133333324;0.433333304;0.058333329;0.399999973;0.066666662;0.315934087;2.000000135;0.171815579;0.012395905;0.006660007;0.009157909;-0.00752224;9;7;45.9571754;7.224011082;66.61279934;9.271920247;0.568001229;9.885879031;0.272002105;-0.116310674;0.388599994;10;-5.171149725;0.32467111;-0.164419495;-0.321580857;8;9;79.79096061;334.9599457;0;1176.204243;83.51004871;0;3.060766612;30.09140133;1;3;noloso
40.73670517;0;27.1978022;0;113.7752202;0;2.035442143;1.763870863;0.294922075;0.064269517;0.002666667;2;2;0;0.5;0.066666667;0.566666667;0.033333333;0.466666667;0.033333333;0.104166667;0.714285714;0.415060438;0.309990785;0.115546218;0.133086876;0.037815126;4;3;59.7936469;13.18451191;76.72809804;10.64353867;0.516949121;8.98182593;0.774685212;-0.218609906;-17.58603368;4;-17.11138116;0.828472422;-0.297990433;-6.220168122;2;6;81.3292698;230.51231;0;2130.034778;120.6706314;1.2649624;11.83972966;80.31513309;1;3;noloso
47.13762464;0;28.4088217;0;107.8669904;0;1.876596469;1.550099134;0.104834843;0.004401761;0.000313725;0;0;0;0.066666667;0.066666667;0.533333333;0;0.4;0;0;1.764705882;0.228330516;0.385714286;0.070903361;0.125;0.011029412;4;4;72.6692184;16.56450955;85.49154382;10.1438158;0.599531166;7.716994937;0.788343584;0.247934194;17.22121113;6;17.66391069;0.589932364;0.213848345;8.459499647;4;6;220.031364;388.148066;5.404603062;1494.54435;200.471978;5.404603062;19.05631561;281.0466481;1;3;noloso
15.15600645;0;5.146378417;0;25.12086285;0;1.077841333;0.985625166;0.398952257;0.034259259;0.014429012;4;1;0;0.466666667;0.2;0.716666667;0.2;0.6;0.075;0.34057971;0.833333333;0.278597183;0.417325246;0.105383023;0.533333333;0.133333333;2;2;26.19619932;5.922251678;32.13696226;4.219449454;0.441823532;4.162108253;0.021920183;0.013571736;2.250087536;5;1.850440383;0.401657563;-0.089400921;-0.266056611;4;5;39.07745347;79.90526615;0;599.8937485;58.40870114;0;1.500456879;7.286339035;1;3;noloso
11.9896398;0;3.945624018;0;20.83224192;0;1.049222823;0.857016378;0.317598675;0.032138588;0.018481182;2;1;0;0.333333311;0.199999986;0.716666618;0.133333324;0.433333304;0.208333319;0.222277737;0.967742001;0.421085413;0.254901396;-0.12448382;0.043263415;0.036334636;5;3;26.20862791;5.639608406;35.85976027;4.284788014;0.33064947;4.245734148;0.306135507;-0.050757884;-5.674227445;6;-2.008037317;0.235480147;-0.058180999;1.694412374;4;5;47.64851298;101.4062097;0;395.5806708;48.97834545;0;3.434583423;9.074321216;1;3;noloso
16.66897904;0;8.787069735;0;46.69334949;0;1.145611967;1.145611967;0.26577573;0.151378205;0.151378205;8;2;2;1.433333333;1.433333333;0.85;0.358333333;0.833333333;0.358333333;0.219230769;0.461538462;0.313667936;0.597834912;0.216923077;0.597834912;0.216923077;2;2;44.912814;7.838901576;50.19442891;4.638470228;0.36497733;4.638470228;0.59606801;-0.073989468;-0.740973167;3;-5.636301038;0.59606801;-0.073989468;-0.740973167;3;5;20.26292483;53.69386431;0;673.7499272;20.26292483;0;0;0;1;3;noloso
19.97388083;0;8.390092719;0;46.94732486;0;1.427001462;1.021688489;0.269661034;0.004102564;0.004558405;6;1;1;0.30000002;0.30000002;0.800000054;0.133333342;0.733333383;0.066666671;0.209790196;1.153846076;0.093886159;0.433425798;-0.043706291;0.75;-0.104895098;3;2;51.36584103;2.646684639;52.77037331;1.763266169;0;1.856535087;0.056122564;0.010089115;-0.019469397;4;-0.847283222;0.002013861;-0.003002428;-1.607455853;2;4;50.23701794;182.6131103;0;729.0217349;32.38068653;0;8.130957872;8.130957872;1;3;noloso
11.0539588;0;6.095869955;0;34.69866776;0;1.449603797;1.449603797;0.280829711;0.005228758;0.005228758;1;0;0;0.2;0.2;0.5;0.066666667;0.433333333;0.066666667;0.271493213;1.764705882;0.222329119;0.31921944;-0.153846154;0.31921944;-0.153846154;2;2;18.49920206;5.613124466;29.41706258;5.418214744;0.3597187;5.418214744;0.008736039;-0.029763858;5.050036192;3;6.733381589;0.008736039;-0.029763858;5.050036192;3;4;69.2356211;92.55905757;0.927782665;416.8079101;69.2356211;0.927782665;91.63849354;91.63849354;1;3;noloso
9.487695518;0;6.481287217;0;81.06031422;0;2.005902552;1.784858869;0.446793921;0.0263213;0.034871797;3;0;0;0.266666685;0.23333335;0.500000035;0.133333343;0.366666692;0.066666671;0.482019495;1.153846073;0.469193512;0.029490913;-0.040287109;0.213163187;-0.168531457;6;4;21.12902822;8.037158975;27.29143855;5.575371064;0.456996004;6.170861919;0.058277207;-0.035253526;-3.732747419;7;-1.750229958;0.002280539;-0.010281082;-7.315224223;5;6;46.18404197;82.16944939;0.755442852;584.2348016;49.13702034;0.755442852;9.702098353;9.702098353;1;3;noloso
